listing_id,date
9790385,2018-02-26
9790385,2018-03-02
9790385,2018-03-04
9790385,2018-03-11
9790385,2018-03-27
9790385,2018-04-02
9790385,2018-04-05
9790385,2018-04-08
9790385,2018-04-21
9790385,2018-04-25
9790385,2018-04-29
9790385,2018-05-06
9790385,2018-05-10
9790385,2018-05-15
9790385,2018-05-23
9790385,2018-05-26
9790385,2018-05-28
9790385,2018-06-01
9790385,2018-06-04
9790385,2018-06-10
9790385,2018-06-17
9790385,2018-07-03
9790385,2018-07-11
9790385,2018-07-19
9790385,2018-07-23
9790385,2018-07-25
9790385,2018-07-30
9790385,2018-08-03
9790385,2018-08-09
9790385,2018-08-11
9790385,2018-08-14
9790385,2018-08-17
9790385,2018-08-19
9790385,2018-08-24
9790385,2018-08-26
9790385,2018-08-30
9790385,2018-09-02
9790385,2018-09-09
9790385,2018-09-11
9790385,2018-09-15
9790385,2018-09-23
9790385,2018-09-29
9790385,2018-10-01
9790385,2018-10-06
9790385,2018-10-11
9790385,2018-10-16
9790385,2018-10-19
9790385,2018-10-21
9790385,2018-10-26
9790385,2018-10-28
9790385,2018-11-04
9790385,2018-11-11
9790385,2018-11-19
9790385,2018-11-25
9790385,2018-12-02
9790385,2018-12-21
9790385,2018-12-27
9790385,2018-12-29
9790385,2019-01-02
9790385,2019-01-06
9790385,2019-01-13
9790385,2019-01-21
9790385,2019-02-03
9790385,2019-02-10
9790385,2019-02-17
9790385,2019-02-24
9790385,2019-03-31
9790385,2019-04-06
9790385,2019-04-08
9790385,2019-04-12
9790385,2019-04-14
9790385,2019-04-22
9790385,2019-04-28
9790385,2019-05-02
9790385,2019-05-04
9790385,2019-05-06
9790385,2019-05-09
9790385,2019-05-13
9790385,2019-05-15
9790385,2019-05-20
9790385,2019-05-23
9790385,2019-05-26
9790385,2019-06-02
9790385,2019-06-09
9790385,2019-06-11
9790385,2019-06-21
9790385,2019-06-26
9790385,2019-07-04
9790385,2019-07-07
9790385,2019-07-10
9790385,2019-07-22
9790385,2019-08-01
9790385,2019-08-06
9790385,2019-08-08
9790385,2019-08-26
9790385,2019-08-31
9790385,2019-09-07
9790385,2019-09-12
9790385,2019-10-04
9790385,2019-10-06
9790385,2019-10-10
9790385,2019-10-15
9790385,2019-10-18
9790385,2019-10-22
9790385,2019-10-24
9790385,2019-10-25
9790385,2019-11-02
9790385,2019-11-04
9790385,2019-11-08
9790385,2019-11-10
9790385,2019-11-13
9790385,2019-11-17
9790385,2019-11-22
9790385,2019-11-24
9790385,2019-12-01
9790385,2019-12-08
9790385,2019-12-15
9790385,2019-12-21
9790385,2019-12-23
9790385,2019-12-25
9790385,2019-12-27
9790385,2019-12-30
9790385,2020-01-01
9790385,2020-01-05
9790385,2020-01-07
9790385,2020-01-12
9790385,2020-01-25
9790385,2020-01-27
9790385,2020-02-02
9790385,2020-02-15
9790385,2020-02-17
9790385,2020-02-22
9790385,2020-02-24
9790385,2020-06-14
9790385,2020-06-21
9790385,2020-06-27
9790385,2020-07-11
9790385,2020-07-25
9790385,2020-07-27
9790385,2020-07-31
9790385,2020-08-05
9790385,2020-10-22
9790385,2020-12-19
9790385,2021-01-25
9790385,2021-01-31
9809677,2015-12-20
9809677,2015-12-21
9809677,2015-12-23
9809677,2016-01-03
9809677,2016-01-24
9809677,2016-01-25
9809677,2016-02-13
9809677,2016-02-22
9809677,2016-03-08
9809677,2016-04-05
9809677,2016-04-11
9809677,2016-04-24
9809677,2016-04-29
9809677,2016-05-03
9809677,2016-05-08
9809677,2016-05-10
9809677,2016-06-05
9809677,2016-07-03
9809677,2016-07-04
9809677,2016-07-11
9809677,2016-07-14
9809677,2016-07-21
9809677,2016-07-24
9809677,2016-08-04
9809677,2016-08-08
9809677,2016-08-11
9809677,2016-08-13
9809677,2016-08-16
9809677,2016-08-20
9809677,2016-08-28
9809677,2016-08-31
9809677,2016-10-03
9809677,2016-10-09
9809677,2016-10-19
9809677,2016-10-21
9809677,2016-10-23
9809677,2016-11-08
9809677,2016-11-10
9809677,2016-11-18
9809677,2016-11-20
9809677,2016-11-27
9809677,2016-12-15
9809677,2016-12-17
9809677,2016-12-20
9809677,2016-12-28
9809677,2016-12-29
9809677,2016-12-31
9809677,2017-01-01
9809677,2017-01-03
9809677,2017-01-05
9809677,2017-01-23
9809677,2017-01-30
9809677,2017-02-03
9809677,2017-02-12
9809677,2017-02-13
9809677,2017-02-14
9809677,2017-02-18
9809677,2017-02-22
9809677,2017-02-23
9809677,2017-02-25
9809677,2017-02-28
9809677,2017-03-03
9809677,2017-03-04
9809677,2017-03-19
9809677,2017-03-20
9809677,2017-03-25
9809677,2017-03-27
9809677,2017-04-02
9809677,2017-04-06
9809677,2017-04-08
9809677,2017-04-09
9809677,2017-04-14
9809677,2017-04-15
9809677,2017-04-19
9809677,2017-04-20
9809677,2017-04-23
9809677,2017-04-27
9809677,2017-04-28
9809677,2017-05-03
9809677,2017-05-09
9809677,2017-05-11
9809677,2017-05-18
9809677,2017-05-20
9809677,2017-05-22
9809677,2017-05-23
9809677,2017-05-25
9809677,2017-05-28
9809677,2017-05-31
9809677,2017-06-01
9809677,2017-06-06
9809677,2017-06-07
9809677,2017-06-16
9809677,2017-06-18
9809677,2017-06-30
9809677,2017-07-05
9809677,2017-07-19
9809677,2017-07-23
9809677,2017-07-28
9809677,2017-07-30
9809677,2017-08-03
9809677,2017-08-05
9809677,2017-08-06
9809677,2017-08-07
9809677,2017-08-27
9809677,2017-08-29
9809677,2017-09-17
9809677,2017-09-21
9809677,2017-09-28
9809677,2017-10-02
9809677,2017-10-08
9809677,2017-10-12
9809677,2017-10-13
9809677,2017-10-15
9809677,2017-10-22
9809677,2017-10-24
9809677,2017-10-29
9809677,2017-11-01
9809677,2017-11-02
9809677,2017-11-06
9809677,2017-11-12
9809677,2017-11-15
9809677,2017-11-26
9809677,2017-12-17
9809677,2017-12-20
9809677,2018-01-05
9809677,2018-01-06
9809677,2018-01-21
9809677,2018-01-31
9809677,2018-02-02
9809677,2018-02-04
9809677,2018-02-11
9809677,2018-02-18
9809677,2018-02-23
9809677,2018-02-28
9809677,2018-03-16
9809677,2018-03-24
9809677,2018-03-29
9809677,2018-04-18
9809677,2018-04-28
9809677,2018-05-03
9809677,2018-05-04
9809677,2018-05-11
9809677,2018-05-12
9809677,2018-05-16
9809677,2018-05-20
9809677,2018-06-03
9809677,2018-06-08
9809677,2018-06-10
9809677,2018-06-17
9809677,2018-06-24
9809677,2018-06-28
9809677,2018-07-04
9809677,2018-07-05
9809677,2018-07-06
9809677,2018-07-10
9809677,2018-07-23
9809677,2018-07-28
9809677,2018-07-30
9809677,2018-08-05
9809677,2018-08-08
9809677,2018-08-12
9809677,2018-08-21
9809677,2018-08-22
9809677,2018-08-26
9809677,2018-08-27
9809677,2018-08-29
9809677,2018-09-04
9809677,2018-09-07
9809677,2018-09-15
9809677,2018-09-17
9809677,2018-09-19
9809677,2018-09-20
9809677,2018-09-22
9809677,2018-09-23
9809677,2018-09-29
9809677,2018-09-30
9809677,2018-10-03
9809677,2018-10-13
9809677,2018-10-14
9809677,2018-10-30
9809677,2018-11-05
9809677,2018-11-17
9809677,2018-11-18
9809677,2018-11-25
9809677,2018-12-02
9809677,2018-12-09
9809677,2018-12-15
9809677,2018-12-16
9809677,2018-12-27
9809677,2018-12-28
9809677,2018-12-30
9809677,2019-01-01
9809677,2019-01-02
9809677,2019-01-03
9809677,2019-01-08
9809677,2019-01-20
9809677,2019-01-27
9809677,2019-02-03
9809677,2019-02-17
9809677,2019-02-23
9809677,2019-02-26
9809677,2019-03-09
9809677,2019-03-31
9809677,2019-04-11
9809677,2019-04-20
9809677,2019-04-25
9809677,2019-04-27
9809677,2019-04-28
9809677,2019-05-05
9809677,2019-05-18
9809677,2019-05-26
9809677,2019-06-06
9809677,2019-06-16
9809677,2019-06-22
9809677,2019-07-13
9809677,2019-07-20
9809677,2019-07-26
9809677,2019-07-28
9809677,2019-07-31
9809677,2019-08-15
9809677,2019-08-18
9809677,2019-08-20
9809677,2019-09-01
9809677,2019-09-08
9809677,2019-09-10
9809677,2019-09-15
9809677,2019-09-17
9809677,2019-09-21
9809677,2019-09-25
9809677,2019-10-13
9809677,2019-10-14
9809677,2019-10-24
9809677,2019-11-03
9809677,2019-11-10
9809677,2019-11-30
9809677,2019-12-01
9809677,2019-12-24
9809677,2019-12-28
9809677,2020-02-10
9809677,2020-02-16
9809677,2020-02-29
9809677,2020-03-08
9809677,2020-03-15
9809677,2020-06-02
9809677,2020-06-06
9809677,2020-06-11
9809677,2020-07-04
9809677,2020-07-13
9809677,2020-07-17
9809677,2020-07-22
9809677,2020-07-24
9809677,2020-07-25
9809677,2020-07-27
9809677,2020-08-16
9809677,2020-09-22
9809677,2020-11-02
9809677,2020-12-24
9809688,2015-12-20
9809688,2015-12-24
9809688,2015-12-31
9809688,2016-01-03
9809688,2016-01-15
9809688,2016-01-29
9809688,2016-02-02
9809688,2016-02-11
9809688,2016-02-13
9809688,2016-03-02
9809688,2016-03-04
9809688,2016-03-11
9809688,2016-03-30
9809688,2016-04-01
9809688,2016-04-05
9809688,2016-04-21
9809688,2016-04-22
9809688,2016-04-24
9809688,2016-04-28
9809688,2016-05-08
9809688,2016-05-13
9809688,2016-05-17
9809688,2016-05-30
9809688,2016-06-29
9809688,2016-07-22
9809688,2016-08-15
9809688,2016-08-18
9809688,2016-08-26
9809688,2016-09-04
9809688,2016-09-09
9809688,2016-09-11
9809688,2016-09-17
9809688,2016-09-18
9809688,2016-09-24
9809688,2016-09-25
9809688,2016-12-29
9809688,2017-01-01
9809688,2017-04-09
9809688,2017-04-12
9809688,2017-04-16
9809688,2017-04-19
9809688,2017-06-25
9809688,2017-07-02
9809688,2017-07-04
9809688,2017-07-08
9809688,2017-07-09
9809688,2017-07-14
9809688,2017-08-07
9809688,2017-08-14
9809688,2017-09-09
9809688,2017-09-10
9809688,2017-09-28
9809688,2017-10-03
9809688,2017-10-21
9809688,2017-10-25
9809688,2017-10-29
9809688,2017-11-05
9809688,2017-11-08
9809688,2017-11-19
9809688,2017-12-02
9809688,2017-12-03
9809688,2017-12-27
9809688,2017-12-28
9809688,2017-12-30
9809688,2018-01-07
9809688,2018-01-28
9809688,2018-01-31
9809688,2018-02-11
9809688,2018-03-10
9809688,2018-03-11
9809688,2018-03-18
9809688,2018-03-25
9809688,2018-03-27
9809688,2018-03-28
9809688,2018-04-02
9809688,2018-04-03
9809688,2018-04-04
9809688,2018-04-06
9809688,2018-04-07
9809688,2018-04-08
9809688,2018-04-15
9809688,2018-06-10
9809688,2018-06-15
9809688,2018-06-18
9809688,2018-06-30
9809688,2018-07-02
9809688,2018-07-06
9809688,2018-07-07
9809688,2018-07-14
9809688,2018-07-23
9809688,2018-07-29
9809688,2018-08-11
9809688,2018-08-12
9809688,2018-08-15
9809688,2018-08-20
9809688,2018-08-23
9809688,2018-08-26
9809688,2018-08-29
9809688,2018-08-30
9809688,2018-09-05
9809688,2018-09-20
9809688,2018-09-27
9809688,2018-09-29
9809688,2018-10-04
9809688,2018-10-06
9809688,2018-10-30
9809688,2018-11-04
9809688,2018-11-18
9809688,2018-12-30
9809688,2019-01-01
9809688,2019-01-03
9809688,2019-01-07
9809688,2019-01-20
9809688,2019-01-21
9809688,2019-02-02
9809688,2019-02-16
9809688,2019-02-17
9809688,2019-02-20
9809688,2019-02-24
9809688,2019-02-28
9809688,2019-03-03
9809688,2019-03-16
9809688,2019-03-22
9809688,2019-03-24
9809688,2019-03-31
9809688,2019-04-13
9809688,2019-04-16
9809688,2019-04-18
9809688,2019-04-20
9809688,2019-04-28
9809688,2019-05-01
9809688,2019-05-30
9809688,2019-06-01
9809688,2019-06-09
9809688,2019-06-10
9809688,2019-06-20
9809688,2019-06-22
9809688,2019-06-27
9809688,2019-07-06
9809688,2019-07-07
9809688,2019-07-13
9809688,2019-07-15
9809688,2019-07-19
9809688,2019-07-20
9809688,2019-07-21
9809688,2019-07-27
9809688,2019-07-28
9809688,2019-07-30
9809688,2019-08-04
9809688,2019-08-07
9809688,2019-08-22
9809688,2019-08-26
9809688,2019-09-01
9809688,2019-09-05
9809688,2019-09-11
9809688,2019-09-12
9809688,2019-09-16
9809688,2019-09-20
9809688,2019-09-23
9809688,2019-09-25
9809688,2019-10-12
9809688,2019-10-13
9809688,2019-10-14
9809688,2019-10-16
9809688,2019-10-24
9809688,2019-10-28
9809688,2019-11-03
9809688,2019-11-10
9809688,2019-11-23
9809688,2019-12-01
9809688,2019-12-07
9809688,2019-12-28
9809688,2020-02-07
9809688,2020-02-08
9809688,2020-02-19
9809688,2020-02-22
9809688,2020-02-24
9809688,2020-06-03
9809688,2020-06-08
9809688,2020-06-14
9809688,2020-06-16
9809688,2020-06-19
9809688,2020-06-25
9809688,2020-06-28
9809688,2020-06-30
9809688,2020-07-03
9809688,2020-07-05
9809688,2020-07-07
9809688,2020-07-12
9809688,2020-07-14
9809688,2020-07-16
9809688,2020-08-04
9809688,2020-08-06
9809688,2020-08-12
9809688,2020-08-19
9809688,2020-08-21
9809688,2020-08-23
9809688,2020-09-06
9809688,2020-09-25
9809688,2020-09-27
9809688,2020-12-13
9809688,2020-12-15
9809688,2020-12-18
9809688,2020-12-31
9809688,2021-01-01
9809688,2021-01-07
9809688,2021-01-26
9809688,2021-01-27
9809688,2021-02-08
9809688,2021-02-18
9854143,2015-12-13
9854143,2015-12-21
9854143,2015-12-31
9854143,2016-01-01
9854143,2016-01-02
9854143,2016-01-09
9854143,2016-01-19
9854143,2016-01-23
9854143,2016-01-24
9854143,2016-01-27
9854143,2016-01-28
9854143,2016-01-29
9854143,2016-01-30
9854143,2016-01-31
9854143,2016-02-07
9854143,2016-02-09
9854143,2016-02-12
9854143,2016-02-20
9854143,2016-05-01
9854143,2016-05-05
9854143,2016-05-06
9854143,2016-05-12
9854143,2016-05-15
9854143,2016-05-17
9854143,2016-05-22
9854143,2016-05-23
9854143,2016-05-27
9854143,2016-05-29
9854143,2016-06-04
9854143,2016-06-12
9854143,2016-06-17
9854143,2016-07-17
9854143,2016-07-23
9854143,2016-07-30
9854143,2016-07-31
9854143,2016-08-15
9854143,2016-09-02
9854143,2016-09-04
9854143,2016-09-06
9854143,2017-02-12
9854143,2017-02-17
9854143,2017-02-19
9854143,2017-02-24
9854143,2017-03-05
9854143,2017-03-13
9854143,2017-04-02
9854143,2017-04-15
9854143,2017-04-17
9854143,2017-04-25
9854143,2017-04-27
9854143,2017-04-30
9854143,2017-05-30
9854143,2017-06-04
9854143,2017-06-05
9854143,2017-06-14
9854143,2017-06-15
9854143,2017-06-24
9854143,2017-06-30
9854143,2017-07-08
9854143,2017-07-09
9854143,2017-07-13
9854143,2017-07-21
9854143,2017-07-25
9854143,2017-07-27
9854143,2017-08-03
9854143,2017-08-04
9854143,2017-08-07
9854143,2017-09-01
9854143,2017-09-02
9854143,2017-09-03
9854143,2017-09-06
9854143,2017-09-13
9854143,2017-09-14
9854143,2017-10-29
9854143,2017-12-03
9854143,2018-01-08
9854143,2018-01-30
9854143,2018-02-04
9854143,2018-05-21
9854143,2018-05-27
9854143,2018-06-18
9854143,2018-06-27
9854143,2018-07-01
9854143,2018-07-03
9854143,2018-07-11
9854143,2018-07-23
9854143,2018-07-30
9854143,2018-11-24
9854143,2019-03-24
9854143,2019-06-15
9854143,2020-01-30
9911713,2015-12-21
9911713,2015-12-27
9911713,2016-01-09
9911713,2016-01-16
9911713,2016-01-18
9911713,2016-01-25
9911713,2016-02-01
9911713,2016-02-08
9911713,2016-02-17
9911713,2016-02-20
9911713,2016-02-21
9911713,2016-02-29
9911713,2016-03-08
9911713,2016-03-13
9911713,2016-03-17
9911713,2016-03-28
9911713,2016-03-29
9911713,2016-03-31
9911713,2016-04-11
9911713,2016-04-16
9911713,2016-04-17
9911713,2016-05-06
9911713,2016-05-07
9911713,2016-05-22
9911713,2016-07-09
9911713,2016-07-12
9911713,2016-07-17
9911713,2016-07-30
9911713,2016-08-01
9911713,2016-08-07
9911713,2016-08-13
9911713,2016-08-22
9911713,2016-08-27
9911713,2016-09-04
9911713,2016-09-10
9911713,2016-09-18
9911713,2016-09-23
9911713,2016-09-25
9911713,2016-09-28
9911713,2016-09-30
9911713,2016-10-01
9911713,2016-10-09
9911713,2016-10-15
9911713,2016-10-16
9911713,2016-10-22
9911713,2016-11-06
9911713,2016-11-09
9911713,2016-11-13
9911713,2016-11-16
9911713,2016-11-20
9911713,2016-11-27
9911713,2016-12-04
9911713,2016-12-09
9911713,2016-12-26
9911713,2016-12-28
9911713,2016-12-29
9911713,2017-03-11
9911713,2017-03-15
9911713,2017-03-18
9911713,2017-03-22
9911713,2017-03-24
9911713,2017-03-26
9911713,2017-04-02
9911713,2017-04-17
9911713,2017-04-21
9911713,2017-04-28
9911713,2017-04-29
9911713,2017-05-01
9911713,2017-05-04
9911713,2017-05-06
9911713,2017-05-07
9911713,2017-05-16
9911713,2017-05-17
9911713,2017-05-19
9911713,2017-05-25
9911713,2017-05-28
9911713,2017-05-31
9911713,2017-06-07
9911713,2017-06-11
9911713,2017-06-12
9911713,2017-06-17
9911713,2017-07-05
9911713,2017-07-06
9911713,2017-07-08
9911713,2017-07-15
9911713,2017-07-16
9911713,2017-07-20
9911713,2017-07-21
9911713,2017-07-22
9911713,2017-07-23
9911713,2017-07-25
9911713,2017-07-28
9911713,2017-07-31
9911713,2017-08-02
9911713,2017-08-06
9911713,2017-08-09
9911713,2017-08-13
9911713,2017-08-14
9911713,2017-08-18
9911713,2017-08-19
9911713,2017-08-27
9911713,2017-08-29
9911713,2017-09-02
9911713,2017-09-03
9911713,2017-09-06
9911713,2017-09-09
9911713,2017-09-12
9911713,2017-09-14
9911713,2017-09-15
9911713,2017-09-23
9911713,2017-09-27
9911713,2017-10-07
9911713,2017-10-08
9911713,2017-10-14
9911713,2017-10-15
9911713,2017-10-20
9911713,2017-10-22
9911713,2017-10-27
9911713,2017-11-04
9911713,2017-11-19
9911713,2017-11-26
9911713,2017-12-08
9911713,2017-12-11
9911713,2017-12-24
9911713,2017-12-29
9911713,2018-01-01
9911713,2018-01-03
9911713,2018-01-06
9911713,2018-01-13
9911713,2018-01-14
9911713,2018-02-04
9911713,2018-02-17
9911713,2018-02-27
9911713,2018-03-04
9911713,2018-03-12
9911713,2018-03-17
9911713,2018-04-02
9911713,2018-04-06
9911713,2018-04-08
9911713,2018-04-18
9911713,2018-04-22
9911713,2018-04-26
9911713,2018-04-28
9911713,2018-04-30
9911713,2018-05-04
9911713,2018-05-12
9911713,2018-05-25
9911713,2018-05-26
9911713,2018-05-30
9911713,2018-06-03
9911713,2018-07-03
9911713,2018-07-07
9911713,2018-07-12
9911713,2018-07-16
9911713,2018-07-26
9911713,2018-07-28
9911713,2018-07-31
9911713,2018-08-18
9911713,2018-08-19
9911713,2018-08-22
9911713,2018-08-24
9911713,2018-08-25
9911713,2018-08-28
9911713,2018-08-29
9911713,2018-09-02
9911713,2018-09-08
9911713,2018-09-12
9911713,2018-09-15
9911713,2018-09-16
9911713,2018-09-18
9911713,2018-09-25
9911713,2018-09-29
9911713,2018-09-30
9911713,2018-10-05
9911713,2018-10-25
9911713,2018-11-03
9911713,2018-11-06
9911713,2018-11-15
9911713,2018-11-17
9911713,2018-11-18
9911713,2018-11-26
9911713,2018-12-01
9911713,2018-12-02
9911713,2018-12-16
9911713,2018-12-22
9911713,2018-12-23
9911713,2018-12-30
9911713,2018-12-31
9911713,2019-01-01
9911713,2019-01-02
9911713,2019-01-05
9911713,2019-01-19
9911713,2019-01-20
9911713,2019-01-26
9911713,2019-01-27
9911713,2019-02-10
9911713,2019-03-11
9911713,2019-03-22
9911713,2019-04-06
9911713,2019-04-10
9911713,2019-04-20
9911713,2019-04-23
9911713,2019-04-28
9911713,2019-05-01
9911713,2019-05-05
9911713,2019-05-19
9911713,2019-05-24
9911713,2019-05-25
9911713,2019-06-02
9911713,2019-06-12
9911713,2019-06-23
9911713,2019-06-25
9911713,2019-07-16
9911713,2019-07-20
9911713,2019-07-30
9911713,2019-08-09
9911713,2019-08-11
9911713,2019-08-14
9911713,2019-08-20
9911713,2019-08-26
9911713,2019-09-07
9911713,2019-09-14
9911713,2019-09-22
9911713,2019-09-29
9911713,2019-10-14
9911713,2019-11-01
9911713,2019-11-03
9911713,2019-11-11
9911713,2019-11-23
9911713,2019-11-24
9911713,2019-12-15
9911713,2020-01-08
9911713,2020-01-12
9911713,2020-01-13
9911713,2020-02-09
9911713,2020-02-18
9911713,2020-02-22
9911713,2020-02-23
9911713,2020-02-26
9911713,2020-03-01
9911713,2020-03-07
9911713,2020-03-19
9911713,2020-06-05
9911713,2020-07-25
9911713,2020-07-31
9911713,2020-08-08
9911713,2020-08-12
9911713,2020-08-24
9911713,2020-08-27
9911713,2020-09-01
9911713,2020-10-01
9911713,2021-01-18
9911713,2021-01-31
9911713,2021-02-04
9911713,2021-02-05
9911810,2015-12-27
9911810,2015-12-30
9911810,2015-12-31
9911810,2016-01-19
9911810,2016-01-27
9911810,2016-02-10
9911810,2016-02-22
9911810,2016-02-24
9911810,2016-02-29
9911810,2016-03-03
9911810,2016-03-09
9911810,2016-03-22
9911810,2016-03-26
9911810,2016-04-01
9911810,2016-04-03
9911810,2016-04-05
9911810,2016-04-16
9911810,2016-04-21
9911810,2016-04-22
9911810,2016-04-30
9911810,2016-05-03
9911810,2016-05-05
9911810,2016-05-07
9911810,2016-05-16
9911810,2016-05-30
9911810,2016-06-19
9911810,2016-06-22
9911810,2016-07-05
9911810,2016-07-11
9911810,2016-07-20
9911810,2016-07-22
9911810,2016-08-07
9911810,2016-08-11
9911810,2016-08-11
9911810,2016-08-15
9911810,2016-08-22
9911810,2016-09-01
9911810,2016-09-03
9911810,2016-09-05
9911810,2016-09-09
9911810,2016-09-11
9911810,2016-09-15
9911810,2016-09-17
9911810,2016-09-18
9911810,2016-09-23
9911810,2016-09-24
9911810,2016-10-02
9911810,2016-10-10
9911810,2016-10-15
9911810,2016-10-20
9911810,2016-11-04
9911810,2016-11-06
9911810,2016-12-03
9911810,2016-12-12
9911810,2016-12-15
9911810,2016-12-17
9911810,2016-12-21
9911810,2016-12-29
9911810,2017-01-04
9911810,2017-01-07
9911810,2017-01-13
9911810,2017-01-21
9911810,2017-01-22
9911810,2017-02-08
9911810,2017-02-10
9911810,2017-02-14
9911810,2017-02-16
9911810,2017-02-19
9911810,2017-02-23
9911810,2017-02-26
9911810,2017-03-13
9911810,2017-03-15
9911810,2017-03-21
9911810,2017-03-23
9911810,2017-03-26
9911810,2017-03-28
9911810,2017-03-30
9911810,2017-03-31
9911810,2017-04-02
9911810,2017-04-07
9911810,2017-04-12
9911810,2017-04-13
9911810,2017-04-15
9911810,2017-04-16
9911810,2017-04-18
9911810,2017-04-19
9911810,2017-04-27
9911810,2017-05-03
9911810,2017-05-06
9911810,2017-05-10
9911810,2017-05-11
9911810,2017-05-14
9911810,2017-05-21
9911810,2017-05-23
9911810,2017-05-25
9911810,2017-05-26
9911810,2017-06-01
9911810,2017-06-04
9911810,2017-06-06
9911810,2017-06-11
9911810,2017-06-14
9911810,2017-06-18
9911810,2017-06-21
9911810,2017-06-23
9911810,2017-06-24
9911810,2017-06-25
9911810,2017-06-27
9911810,2017-06-30
9911810,2017-07-02
9911810,2017-07-09
9911810,2017-07-10
9911810,2017-07-12
9911810,2017-07-21
9911810,2017-07-24
9911810,2017-07-25
9911810,2017-07-29
9911810,2017-08-06
9911810,2017-08-08
9911810,2017-08-14
9911810,2017-08-15
9911810,2017-08-24
9911810,2017-09-03
9911810,2017-09-16
9911810,2017-09-17
9911810,2017-09-19
9911810,2017-09-22
9911810,2017-09-23
9911810,2017-09-25
9911810,2017-09-28
9911810,2017-09-29
9911810,2017-10-03
9911810,2017-10-05
9911810,2017-10-07
9911810,2017-10-08
9911810,2017-10-18
9911810,2017-10-20
9911810,2017-10-25
9911810,2017-10-27
9911810,2017-11-09
9911810,2017-11-12
9911810,2017-11-20
9911810,2017-11-23
9911810,2017-11-30
9911810,2017-12-09
9911810,2017-12-17
9911810,2017-12-24
9911810,2017-12-27
9911810,2017-12-28
9911810,2017-12-30
9911810,2018-01-05
9911810,2018-01-06
9911810,2018-01-07
9911810,2018-01-14
9911810,2018-01-26
9911810,2018-01-28
9911810,2018-02-01
9911810,2018-02-04
9911810,2018-02-08
9911810,2018-02-10
9911810,2018-02-12
9911810,2018-02-17
9911810,2018-02-19
9911810,2018-02-22
9911810,2018-02-25
9911810,2018-03-07
9911810,2018-03-11
9911810,2018-03-17
9911810,2018-03-18
9911810,2018-03-31
9911810,2018-04-03
9911810,2018-04-08
9911810,2018-04-10
9911810,2018-04-14
9911810,2018-04-22
9911810,2018-04-25
9911810,2018-05-05
9911810,2018-05-11
9911810,2018-05-16
9911810,2018-05-17
9911810,2018-05-24
9911810,2018-05-27
9911810,2018-06-03
9911810,2018-06-10
9911810,2018-06-16
9911810,2018-06-20
9911810,2018-06-22
9911810,2018-06-23
9911810,2018-06-28
9911810,2018-07-02
9911810,2018-07-04
9911810,2018-07-08
9911810,2018-07-13
9911810,2018-07-14
9911810,2018-07-15
9911810,2018-07-19
9911810,2018-07-24
9911810,2018-07-26
9911810,2018-07-30
9911810,2018-07-31
9911810,2018-08-05
9911810,2018-08-09
9911810,2018-08-11
9911810,2018-08-15
9911810,2018-08-17
9911810,2018-08-29
9911810,2018-09-06
9911810,2018-09-08
9911810,2018-09-16
9911810,2018-09-18
9911810,2019-02-16
9911810,2019-02-17
9911810,2019-03-03
9911810,2019-03-10
9911810,2019-03-17
9911810,2019-03-24
9911810,2019-03-26
9911810,2019-03-31
9911810,2019-04-02
9911810,2019-04-13
9911810,2019-04-18
9911810,2019-04-27
9911810,2019-04-30
9911810,2019-05-06
9911810,2019-05-19
9911810,2019-05-24
9911810,2019-05-31
9911810,2019-06-01
9911810,2019-06-09
9911810,2019-06-10
9911810,2019-06-12
9911810,2019-06-14
9911810,2019-06-17
9911810,2019-06-21
9911810,2019-06-23
9911810,2019-07-03
9911810,2019-07-07
9911810,2019-07-10
9911810,2019-07-14
9911810,2019-07-23
9911810,2019-07-24
9911810,2019-07-27
9911810,2019-08-03
9911810,2019-08-07
9911810,2019-08-09
9911810,2019-08-14
9911810,2019-08-16
9911810,2019-08-18
9911810,2019-08-19
9911810,2019-08-22
9911810,2019-08-24
9911810,2019-09-07
9911810,2019-09-15
9911810,2019-09-16
9911810,2019-09-17
9911810,2019-09-19
9911810,2019-09-26
9911810,2019-10-04
9911810,2019-10-27
9911810,2019-10-28
9911810,2019-10-31
9911810,2019-11-01
9911810,2019-11-06
9911810,2019-11-10
9911810,2019-12-14
9911810,2019-12-18
9911810,2019-12-21
9911810,2019-12-22
9911810,2020-01-07
9911810,2020-01-19
9911810,2020-01-20
9911810,2020-01-24
9911810,2020-02-03
9911810,2020-02-15
9911810,2020-02-18
9911810,2020-02-19
9911810,2020-02-23
9911810,2020-03-06
9911810,2020-03-08
9911810,2020-06-25
9911810,2020-07-11
9911810,2020-07-21
9911810,2020-07-23
9911810,2020-07-30
9911810,2020-08-01
9911810,2020-09-10
9911810,2020-09-12
9911810,2020-09-18
9911810,2020-10-25
9911810,2020-10-29
9911810,2020-12-20
9911810,2021-02-04
9911810,2021-02-14
9911810,2021-02-16
9913124,2016-02-15
9913124,2016-02-21
9913124,2016-02-26
9913124,2016-03-08
9913124,2016-03-15
9913124,2016-03-22
9913124,2016-03-26
9913124,2016-04-04
9913124,2016-04-17
9913124,2016-04-24
9913124,2016-05-08
9913124,2016-05-16
9913124,2016-05-18
9913124,2016-05-27
9913124,2016-05-30
9913124,2016-06-05
9913124,2016-06-13
9913124,2016-06-26
9913124,2016-07-12
9913124,2016-07-17
9913124,2016-07-24
